CELL_ID,highway_rank,max_lanes,mean_gvi,total_road_length_m,n_road_segments
다사59005000,3,2.0,-0.5575374162322644,1693.4724556618814,5
다사59005025,3,2.0,-0.45894212710946813,511.3507833345365,7
다사59005050,3,2.0,-0.2735892943683767,112.13707197137909,2
다사59005075,0,0.0,0.0,0.0,0
다사59005300,3,4.0,-0.3266907785159868,618.2075503035304,1
다사59005325,0,0.0,0.0,0.0,0
다사59005350,2,4.0,-0.18391663107832218,1517.2987781190018,2
다사59005375,0,0.0,0.0,0.0,0
다사59005200,0,0.0,0.0,0.0,0
다사59005225,0,0.0,0.0,0.0,0
다사59005250,3,3.0,-0.1667670890585692,2469.1118864906284,6
다사59005275,0,0.0,0.0,0.0,0
다사59004700,2,6.0,-0.24718160295334676,885.0568053480383,2
다사59004725,0,0.0,0.0,0.0,0
다사59004750,2,2.0,0.05959972215009149,1246.9962186419416,2
다사59004775,0,0.0,0.0,0.0,0
다사59004600,3,2.0,-0.1451064644633976,714.0192596058967,9
다사59004625,0,0.0,0.0,0.0,0
다사59004650,3,3.0,-0.3962475856825693,1268.3077342917954,2
다사59004675,0,0.0,0.0,0.0,0
다사59004900,3,4.0,0.44334491008164467,3287.7505141589572,6
다사59004925,3,4.0,0.3977429655645439,1184.5530095055149,22
다사59004950,3,4.0,-0.042744612675742547,1742.6420753050938,10
다사59004975,4,4.0,-0.1553436142932431,1555.4920744323663,7
다사59004800,4,5.0,0.11061587824890917,2181.1903493685513,4
다사59004825,3,4.0,-0.36296546755412806,882.7070276852085,3
다사59004850,3,4.0,-0.682079990115888,772.8757648137579,2
다사59004875,4,2.0,-0.04208849334506734,1440.7778449898174,4
다사58755550,0,0.0,0.0,0.0,0
다사58755575,3,3.0,-0.7384809415452986,752.5050579621078,12
다사58755600,3,8.0,-0.5639128941024171,328.16750516373725,6
다사58755625,3,6.0,-0.5534963543013998,973.9961539664487,2
다사58755450,0,0.0,0.0,0.0,0
다사58755475,0,0.0,0.0,0.0,0
다사58755500,0,0.0,0.0,0.0,0
다사58755525,0,0.0,0.0,0.0,0
다사58755750,0,0.0,0.0,0.0,0
다사58755775,0,0.0,0.0,0.0,0
다사58755800,0,0.0,0.0,0.0,0
다사58755825,0,0.0,0.0,0.0,0
다사58755650,0,0.0,0.0,0.0,0
다사58755675,2,6.0,-0.6485420254903657,905.8289713633845,2
다사58755700,0,0.0,0.0,0.0,0
다사58755725,0,0.0,0.0,0.0,0
다사58755150,0,0.0,0.0,0.0,0
다사58755175,2,2.0,-0.30216781058400727,1043.538823714362,2
다사58755200,0,0.0,0.0,0.0,0
다사58755225,3,2.0,0.013570397071464763,1174.560442065933,2
다사58755050,3,2.0,-0.2186815942941433,403.26629570690926,8
다사58755075,3,2.0,0.10992412136698232,762.2660574545916,2
다사58755100,3,2.0,-0.14437735973428223,261.27005773408985,2
다사58755125,3,2.0,-0.2586552061555742,1082.2752667088816,2
다사58755350,0,0.0,0.0,0.0,0
다사58755375,0,0.0,0.0,0.0,0
다사58755400,3,6.0,-0.17576108934307785,717.7514025704518,15
다사58755425,0,0.0,0.0,0.0,0
다사58755250,0,0.0,0.0,0.0,0
다사58755275,0,0.0,0.0,0.0,0
다사58755300,3,4.0,-0.22857557767264317,656.0105471784116,2
다사58755325,0,0.0,0.0,0.0,0
다사58756350,0,0.0,0.0,0.0,0
다사58756375,0,0.0,0.0,0.0,0
다사58756400,0,0.0,0.0,0.0,0
다사58756425,0,0.0,0.0,0.0,0
다사58756250,0,0.0,0.0,0.0,0
다사58756275,0,0.0,0.0,0.0,0
다사58756300,0,0.0,0.0,0.0,0
다사58756325,0,0.0,0.0,0.0,0
다사58756550,0,0.0,0.0,0.0,0
다사58756575,0,0.0,0.0,0.0,0
다사58756600,0,0.0,0.0,0.0,0
다사59003775,0,0.0,0.0,0.0,0
다사58756450,0,0.0,0.0,0.0,0
다사58756475,0,0.0,0.0,0.0,0
다사58756500,0,0.0,0.0,0.0,0
다사58756525,0,0.0,0.0,0.0,0
다사58755950,2,2.0,-0.25729416099578184,1295.5360618701677,7
다사58755975,0,0.0,0.0,0.0,0
다사58756000,0,0.0,0.0,0.0,0
다사58756025,0,0.0,0.0,0.0,0
다사58755850,0,0.0,0.0,0.0,0
다사58755875,0,0.0,0.0,0.0,0
다사58755900,0,0.0,0.0,0.0,0
다사58755925,0,0.0,0.0,0.0,0
다사58756150,0,0.0,0.0,0.0,0
다사58756175,0,0.0,0.0,0.0,0
다사58756200,0,0.0,0.0,0.0,0
다사58756225,0,0.0,0.0,0.0,0
다사58756050,3,3.0,-0.4634758417426501,3021.4002425107265,2
다사58756075,0,0.0,0.0,0.0,0
다사58756100,0,0.0,0.0,0.0,0
다사58756125,0,0.0,0.0,0.0,0
다사58753950,0,0.0,0.0,0.0,0
다사58753975,0,0.0,0.0,0.0,0
다사58754000,0,0.0,0.0,0.0,0
다사58754025,0,0.0,0.0,0.0,0
다사58753775,0,0.0,0.0,0.0,0
다사58753800,0,0.0,0.0,0.0,0
다사58753900,0,0.0,0.0,0.0,0
다사58753925,0,0.0,0.0,0.0,0
다사58754150,0,0.0,0.0,0.0,0
다사58754175,0,0.0,0.0,0.0,0
다사58754200,0,0.0,0.0,0.0,0
다사58754225,0,0.0,0.0,0.0,0
다사58754050,0,0.0,0.0,0.0,0
다사58754075,0,0.0,0.0,0.0,0
다사58754100,0,0.0,0.0,0.0,0
다사58754125,0,0.0,0.0,0.0,0
다사58506375,0,0.0,0.0,0.0,0
다사58506400,0,0.0,0.0,0.0,0
다사58506425,0,0.0,0.0,0.0,0
다사58506450,0,0.0,0.0,0.0,0
다사58506275,0,0.0,0.0,0.0,0
다사58506300,0,0.0,0.0,0.0,0
다사58506325,0,0.0,0.0,0.0,0
다사58506350,0,0.0,0.0,0.0,0
다사58506575,0,0.0,0.0,0.0,0
다사58506600,0,0.0,0.0,0.0,0
다사58506625,0,0.0,0.0,0.0,0
다사58506650,0,0.0,0.0,0.0,0
다사58506475,0,0.0,0.0,0.0,0
다사58506500,0,0.0,0.0,0.0,0
다사58506525,0,0.0,0.0,0.0,0
다사58506550,0,0.0,0.0,0.0,0
다사58754750,3,2.0,-0.04334955464622785,64.35799205071771,4
다사58754775,3,4.0,0.2609363192727903,269.65856990794185,2
다사58754800,4,5.0,0.20777616339344274,3279.9754612990605,7
다사58754825,1,2.0,-0.4846429309960419,184.4708766152442,1
다사58754650,0,0.0,0.0,0.0,0
다사58754675,3,6.0,-0.6158213605122509,726.1610706390003,16
다사58754700,0,0.0,0.0,0.0,0
다사58754725,3,3.0,-0.19050264019059054,1614.1705463640524,2
다사58754950,4,4.0,0.1955830344835509,346.08529229773944,2
다사58754975,0,0.0,0.0,0.0,0
다사58755000,0,0.0,0.0,0.0,0
다사58755025,0,0.0,0.0,0.0,0
다사58754850,0,0.0,0.0,0.0,0
다사58754875,0,0.0,0.0,0.0,0
다사58754900,1,5.0,0.4297438979759651,695.2131007688333,3
다사58754925,2,2.0,0.39508606496297555,347.53109964214275,2
다사58754350,0,0.0,0.0,0.0,0
다사58754375,0,0.0,0.0,0.0,0
다사58754400,0,0.0,0.0,0.0,0
다사58754425,2,5.0,0.21849653365175675,1446.7335612724921,2
다사58754250,1,2.0,0.37893505632561864,133.20911587449234,1
다사58754275,3,8.0,-0.07645546236822255,2153.06811573473,19
다사58754300,3,8.0,-0.1353889277035306,1062.635125116737,2
다사58754325,0,0.0,0.0,0.0,0
다사58754550,0,0.0,0.0,0.0,0
다사58754575,0,0.0,0.0,0.0,0
다사58754600,2,2.0,-0.3874354502299715,825.6034559008967,2
다사58754625,0,0.0,0.0,0.0,0
다사58754450,0,0.0,0.0,0.0,0
다사58754475,0,0.0,0.0,0.0,0
다사58754500,0,0.0,0.0,0.0,0
다사58754525,3,5.0,-0.42214582910515713,3086.222054909006,2
다사58505175,2,5.0,-0.021802301575386172,951.503716339786,4
다사58505200,2,4.0,0.10095692030666162,724.5588001277429,4
다사58505225,2,4.0,-0.13110469459658802,783.2610681493982,2
다사58505250,3,4.0,-0.25263683377648427,416.4205631673911,14
다사58505075,2,2.0,-0.17022096938302417,1766.9928971351412,2
다사58505100,0,0.0,0.0,0.0,0
다사58505125,0,0.0,0.0,0.0,0
다사58505150,3,3.0,-0.38441323671819466,498.5140648174479,11
다사58505375,3,6.0,-0.2618315345034578,823.3024710116163,2
다사58505400,0,0.0,0.0,0.0,0
다사58505425,0,0.0,0.0,0.0,0
다사58505450,0,0.0,0.0,0.0,0
다사58505275,2,4.0,-0.12120455203799639,705.3140487701212,2
다사58505300,3,4.0,-0.273536029114226,581.6341552102622,15
다사58505325,2,5.0,0.12392928348351082,934.9393217764289,2
다사58505350,3,5.0,0.02556666476179833,539.3402023522048,16
다사58504775,0,0.0,0.0,0.0,0
다사58504800,4,5.0,0.2870543250326069,86.11893069096661,1
다사58504825,4,5.0,0.17904422128929973,507.7737021220936,2
다사58504850,0,0.0,0.0,0.0,0
다사58504675,2,6.0,-0.43533645049261915,909.0028909214653,2
다사58504700,0,0.0,0.0,0.0,0
다사58504725,0,0.0,0.0,0.0,0
다사58504750,2,2.0,0.031614310407394,981.5206277092036,2
다사58504975,2,2.0,0.30275850611805477,45.969757543319794,1
다사58505000,2,2.0,-0.021408211480390054,1443.159627693429,2
다사58505025,0,0.0,0.0,0.0,0
다사58505050,0,0.0,0.0,0.0,0
다사58504875,0,0.0,0.0,0.0,0
다사58504900,4,5.0,0.16115559708550428,2278.952307291845,3
다사58504925,1,2.0,0.1979890034167998,1454.4986929713546,3
다사58504950,2,2.0,-0.03888409912112871,1226.0418001372204,2
다사58505975,2,3.0,-0.22620968225419835,283.51697010870726,2
다사58506000,0,0.0,0.0,0.0,0
다사58506025,0,0.0,0.0,0.0,0
다사58506050,0,0.0,0.0,0.0,0
다사58505875,0,0.0,0.0,0.0,0
다사58505900,0,0.0,0.0,0.0,0
다사58505925,2,6.0,-0.05382112132901993,1447.0495036749435,2
다사58505950,0,0.0,0.0,0.0,0
다사58506175,0,0.0,0.0,0.0,0
다사58506200,0,0.0,0.0,0.0,0
다사58506225,0,0.0,0.0,0.0,0
다사58506250,0,0.0,0.0,0.0,0
다사58506075,2,4.0,-0.36498332959530605,3346.991587719509,2
다사58506100,0,0.0,0.0,0.0,0
다사58506125,0,0.0,0.0,0.0,0
다사58506150,0,0.0,0.0,0.0,0
다사58505575,0,0.0,0.0,0.0,0
다사58505600,4,2.0,-0.7152731716668269,2629.8857522633343,6
다사58505625,0,0.0,0.0,0.0,0
다사58505650,3,6.0,-0.7393901882508186,931.8977925769085,11
다사58505475,0,0.0,0.0,0.0,0
다사58505500,0,0.0,0.0,0.0,0
다사58505525,0,0.0,0.0,0.0,0
다사58505550,0,0.0,0.0,0.0,0
다사58505775,0,0.0,0.0,0.0,0
다사58505800,0,0.0,0.0,0.0,0
다사58505825,0,0.0,0.0,0.0,0
다사58505850,0,0.0,0.0,0.0,0
다사58505675,3,3.0,-0.6833101606566784,268.9144575024003,1
다사58505700,3,6.0,-0.5035447208735634,1020.5016275024423,4
다사58505725,3,3.0,-0.617995559710937,1017.4770865246498,10
다사58505750,2,2.0,-0.6968397852863695,416.19113785507267,2
다사58256225,0,0.0,0.0,0.0,0
다사58256250,0,0.0,0.0,0.0,0
다사58256275,0,0.0,0.0,0.0,0
다사58256300,0,0.0,0.0,0.0,0
다사58256125,0,0.0,0.0,0.0,0
다사58256150,0,0.0,0.0,0.0,0
다사58256175,0,0.0,0.0,0.0,0
다사58256200,0,0.0,0.0,0.0,0
다사58256425,0,0.0,0.0,0.0,0
다사58256450,0,0.0,0.0,0.0,0
다사58256475,0,0.0,0.0,0.0,0
다사58256500,0,0.0,0.0,0.0,0
다사58256325,0,0.0,0.0,0.0,0
다사58256350,0,0.0,0.0,0.0,0
다사58256375,0,0.0,0.0,0.0,0
다사58256400,0,0.0,0.0,0.0,0
다사58255825,3,3.0,-0.501287625781763,4080.800358424578,2
다사58255850,0,0.0,0.0,0.0,0
다사58255875,0,0.0,0.0,0.0,0
다사58255900,0,0.0,0.0,0.0,0
다사58255725,0,0.0,0.0,0.0,0
다사58255750,0,0.0,0.0,0.0,0
다사58255775,0,0.0,0.0,0.0,0
다사58255800,0,0.0,0.0,0.0,0
다사58256025,0,0.0,0.0,0.0,0
다사58256050,0,0.0,0.0,0.0,0
다사58256075,0,0.0,0.0,0.0,0
다사58256100,0,0.0,0.0,0.0,0
다사58255925,0,0.0,0.0,0.0,0
다사58255950,0,0.0,0.0,0.0,0
다사58255975,3,3.0,-0.5359882104403034,1102.100277424366,6
다사58256000,0,0.0,0.0,0.0,0
다사58504375,3,5.0,-0.227582931273969,511.9687588421226,1
다사58504400,0,0.0,0.0,0.0,0
다사58504425,0,0.0,0.0,0.0,0
다사58504450,0,0.0,0.0,0.0,0
다사58504275,0,0.0,0.0,0.0,0
다사58504300,0,0.0,0.0,0.0,0
다사58504325,2,2.0,0.010570486791461045,34.153165499457614,2
다사58504350,3,8.0,-0.2573228878796557,851.8514320148744,4
다사58504575,0,0.0,0.0,0.0,0
다사58504600,3,2.0,-0.3613857964045283,664.4722563393134,4
다사58504625,3,2.0,-0.25223466499126507,348.86340400747696,1
다사58504650,0,0.0,0.0,0.0,0
다사58504475,0,0.0,0.0,0.0,0
다사58504500,0,0.0,0.0,0.0,0
다사58504525,0,0.0,0.0,0.0,0
다사58504550,0,0.0,0.0,0.0,0
다사58256625,0,0.0,0.0,0.0,0
다사58256650,0,0.0,0.0,0.0,0
다사58256675,0,0.0,0.0,0.0,0
다사58504050,0,0.0,0.0,0.0,0
다사58256525,0,0.0,0.0,0.0,0
다사58256550,0,0.0,0.0,0.0,0
다사58256575,0,0.0,0.0,0.0,0
다사58256600,0,0.0,0.0,0.0,0
다사58504175,0,0.0,0.0,0.0,0
다사58504200,0,0.0,0.0,0.0,0
다사58504225,0,0.0,0.0,0.0,0
다사58504250,3,2.0,0.42639368184009563,703.753765745528,2
다사58504075,0,0.0,0.0,0.0,0
다사58504100,0,0.0,0.0,0.0,0
다사58504125,0,0.0,0.0,0.0,0
다사58504150,4,5.0,0.8598531489719162,3905.7674858050223,2
다사58254625,0,0.0,0.0,0.0,0
다사58254650,3,6.0,-0.4308692425947598,725.4967565218216,11
다사58254675,3,4.0,-0.47074219258298516,852.0430341343039,2
다사58254700,0,0.0,0.0,0.0,0
다사58254525,0,0.0,0.0,0.0,0
다사58254550,0,0.0,0.0,0.0,0
다사58254575,0,0.0,0.0,0.0,0
다사58254600,0,0.0,0.0,0.0,0
다사58254825,4,5.0,0.37939542507154755,215.4287504758118,1
다사58254850,0,0.0,0.0,0.0,0
다사58254875,0,0.0,0.0,0.0,0
다사58254900,0,0.0,0.0,0.0,0
다사58254725,3,4.0,-0.7265780822190073,2072.794899207357,10
다사58254750,3,2.0,-0.44309846232986294,743.1331890000461,9
다사58254775,0,0.0,0.0,0.0,0
다사58254800,4,5.0,0.5583002691880722,637.5214505598587,1
다사58254225,4,5.0,0.32259509244196993,260.1780918110852,1
다사58254250,2,2.0,0.4275306618485904,598.996415279567,2
다사58254275,1,2.0,0.6380973270626105,278.8295202470341,1
다사58254300,0,0.0,0.0,0.0,0
다사58254125,0,0.0,0.0,0.0,0
다사58254150,0,0.0,0.0,0.0,0
다사58254175,0,0.0,0.0,0.0,0
다사58254200,0,0.0,0.0,0.0,0
다사58254425,3,5.0,-0.4876140857583203,864.666755771303,19
다사58254450,0,0.0,0.0,0.0,0
다사58254475,0,0.0,0.0,0.0,0
다사58254500,0,0.0,0.0,0.0,0
다사58254325,0,0.0,0.0,0.0,0
다사58254350,0,0.0,0.0,0.0,0
다사58254375,3,8.0,-0.44550999493495,530.8536112558427,1
다사58254400,3,5.0,-0.48979100933154357,130.71674073730324,3
다사58255425,0,0.0,0.0,0.0,0
다사58255450,0,0.0,0.0,0.0,0
다사58255475,0,0.0,0.0,0.0,0
다사58255500,0,0.0,0.0,0.0,0
다사58255325,3,2.0,-0.18711706543786824,1049.2223683122336,2
다사58255350,0,0.0,0.0,0.0,0
다사58255375,0,0.0,0.0,0.0,0
다사58255400,2,6.0,-0.4728203013651865,1933.7345890007791,2
다사58255625,3,4.0,-0.5568907468142033,1211.0903698347784,2
다사58255650,0,0.0,0.0,0.0,0
다사58255675,0,0.0,0.0,0.0,0
다사58255700,0,0.0,0.0,0.0,0
다사58255525,0,0.0,0.0,0.0,0
다사58255550,0,0.0,0.0,0.0,0
다사58255575,2,6.0,-0.6852306618016137,33.19248050046395,2
다사58255600,3,6.0,-0.6914077712599409,1115.8447894557667,5
다사58255025,0,0.0,0.0,0.0,0
다사58255050,0,0.0,0.0,0.0,0
다사58255075,0,0.0,0.0,0.0,0
다사58255100,0,0.0,0.0,0.0,0
다사58254925,4,5.0,0.004667641230194114,647.8794946485613,2
다사58254950,0,0.0,0.0,0.0,0
다사58254975,2,2.0,-0.20934941001399418,722.75902936877,5
다사58255000,0,0.0,0.0,0.0,0
다사58255225,3,2.0,-0.11390728526759719,1268.7167819598617,2
다사58255250,3,3.0,-0.24159022274966568,624.8093032724618,1
다사58255275,3,3.0,-0.26796477059099405,630.9941817071124,1
다사58255300,3,4.0,-0.4139996565253844,1177.9584518552274,2
다사58255125,0,0.0,0.0,0.0,0
다사58255150,3,3.0,-0.2845123516046206,782.3150081943618,3
다사58255175,2,6.0,0.07031459588756847,334.2841375366541,2
다사58255200,0,0.0,0.0,0.0,0
다사58005725,0,0.0,0.0,0.0,0
다사58005750,2,2.0,-0.7895627948406094,1223.424459901174,2
다사58005775,0,0.0,0.0,0.0,0
다사58005800,0,0.0,0.0,0.0,0
다사58005625,0,0.0,0.0,0.0,0
다사58005650,0,0.0,0.0,0.0,0
다사58005675,2,4.0,-0.5611078464009841,3474.111691510344,2
다사58005700,0,0.0,0.0,0.0,0
다사58005925,3,3.0,-0.5596270754565642,489.9422720985624,9
다사58005950,3,6.0,-0.5872329187591631,471.0566626933087,7
다사58005975,0,0.0,0.0,0.0,0
다사58006000,2,2.0,-0.5351012449430177,2532.4205256568844,4
다사58005825,0,0.0,0.0,0.0,0
다사58005850,0,0.0,0.0,0.0,0
다사58005875,0,0.0,0.0,0.0,0
다사58005900,0,0.0,0.0,0.0,0
다사58005325,3,2.0,-0.026239360646147045,247.57752295715545,2
다사58005350,2,2.0,-0.05704056002393607,811.3859116274417,1
다사58005375,0,0.0,0.0,0.0,0
다사58005400,0,0.0,0.0,0.0,0
다사58005225,3,2.0,-0.19804621659884206,696.3692745688128,16
다사58005250,2,2.0,-0.28380283153260377,728.8734268973968,4
다사58005275,3,4.0,-0.6757470250782335,1047.6774122391598,70
다사58005300,3,2.0,-0.4007630843743642,716.4650684552308,7
다사58005525,0,0.0,0.0,0.0,0
다사58005550,0,0.0,0.0,0.0,0
다사58005575,3,4.0,-0.42464195562368545,1953.9926596156213,5
다사58005600,3,6.0,-0.5271234150323657,247.22093827217614,7
다사58005425,0,0.0,0.0,0.0,0
다사58005450,0,0.0,0.0,0.0,0
다사58005475,0,0.0,0.0,0.0,0
다사58005500,0,0.0,0.0,0.0,0
다사58006525,0,0.0,0.0,0.0,0
다사58006550,0,0.0,0.0,0.0,0
다사58006575,0,0.0,0.0,0.0,0
다사58006600,0,0.0,0.0,0.0,0
다사58006425,0,0.0,0.0,0.0,0
다사58006450,0,0.0,0.0,0.0,0
다사58006475,0,0.0,0.0,0.0,0
다사58006500,0,0.0,0.0,0.0,0
다사58254025,0,0.0,0.0,0.0,0
다사58254050,0,0.0,0.0,0.0,0
다사58254075,0,0.0,0.0,0.0,0
다사58254100,0,0.0,0.0,0.0,0
다사58006625,0,0.0,0.0,0.0,0
다사58006650,0,0.0,0.0,0.0,0
다사58006675,0,0.0,0.0,0.0,0
다사58254000,0,0.0,0.0,0.0,0
다사58006125,0,0.0,0.0,0.0,0
다사58006150,0,0.0,0.0,0.0,0
다사58006175,0,0.0,0.0,0.0,0
다사58006200,2,4.0,0.733108520070098,3790.429358406126,2
다사58006025,2,2.0,-0.5283326322125261,103.09958542200664,2
다사58006050,0,0.0,0.0,0.0,0
다사58006075,0,0.0,0.0,0.0,0
다사58006100,0,0.0,0.0,0.0,0
다사58006325,0,0.0,0.0,0.0,0
다사58006350,0,0.0,0.0,0.0,0
다사58006375,0,0.0,0.0,0.0,0
다사58006400,0,0.0,0.0,0.0,0
다사58006225,0,0.0,0.0,0.0,0
다사58006250,0,0.0,0.0,0.0,0
다사58006275,0,0.0,0.0,0.0,0
다사58006300,0,0.0,0.0,0.0,0
다사58004125,0,0.0,0.0,0.0,0
다사58004150,0,0.0,0.0,0.0,0
다사58004175,0,0.0,0.0,0.0,0
다사58004200,0,0.0,0.0,0.0,0
다사58004025,0,0.0,0.0,0.0,0
다사58004050,0,0.0,0.0,0.0,0
다사58004075,0,0.0,0.0,0.0,0
다사58004100,0,0.0,0.0,0.0,0
다사58004325,0,0.0,0.0,0.0,0
다사58004350,0,0.0,0.0,0.0,0
다사58004375,0,0.0,0.0,0.0,0
다사58004400,2,6.0,0.02557541880035036,1166.235430845008,2
다사58004225,0,0.0,0.0,0.0,0
다사58004250,4,5.0,0.4805913147588705,1643.7404959080536,8
다사58004275,4,4.0,0.26441644125287905,453.6516830197022,2
다사58004300,2,2.0,-0.21604996474273336,2875.7793088012822,2
다사57756450,0,0.0,0.0,0.0,0
다사57756475,0,0.0,0.0,0.0,0
다사57756500,0,0.0,0.0,0.0,0
다사57756525,0,0.0,0.0,0.0,0
다사57756350,0,0.0,0.0,0.0,0
다사57756375,0,0.0,0.0,0.0,0
다사57756400,0,0.0,0.0,0.0,0
다사57756425,0,0.0,0.0,0.0,0
다사57756650,0,0.0,0.0,0.0,0
다사57756675,0,0.0,0.0,0.0,0
다사58003975,0,0.0,0.0,0.0,0
다사58004000,3,2.0,-0.33825414870547954,375.44396761374725,1
다사57756550,0,0.0,0.0,0.0,0
다사57756575,0,0.0,0.0,0.0,0
다사57756600,0,0.0,0.0,0.0,0
다사57756625,0,0.0,0.0,0.0,0
다사58004925,2,2.0,-0.04135269914984917,1406.6351751801226,9
다사58004950,2,2.0,-0.1491732884606935,880.9316882018732,9
다사58004975,2,2.0,-0.47828265636339734,1012.9306299461252,11
다사58005000,2,2.0,0.16722637513198646,794.0357125331752,2
다사58004825,0,0.0,0.0,0.0,0
다사58004850,0,0.0,0.0,0.0,0
다사58004875,0,0.0,0.0,0.0,0
다사58004900,0,0.0,0.0,0.0,0
다사58005125,2,2.0,-0.08082199703927752,2145.940249594691,2
다사58005150,3,2.0,-0.5644861591233937,205.65081112515264,6
다사58005175,2,4.0,-0.43619487716643135,571.8946622089737,5
다사58005200,2,2.0,-0.12895690983472327,949.3045389420613,8
다사58005025,2,2.0,0.7035380847418287,1049.0489643543153,7
다사58005050,0,0.0,0.0,0.0,0
다사58005075,0,0.0,0.0,0.0,0
다사58005100,0,0.0,0.0,0.0,0
다사58004525,0,0.0,0.0,0.0,0
다사58004550,0,0.0,0.0,0.0,0
다사58004575,2,3.0,-0.2866944569288473,1769.8385605185804,2
다사58004600,0,0.0,0.0,0.0,0
다사58004425,0,0.0,0.0,0.0,0
다사58004450,0,0.0,0.0,0.0,0
다사58004475,3,8.0,-0.5430729091917719,2993.7127478207494,2
다사58004500,0,0.0,0.0,0.0,0
다사58004725,2,3.0,-0.14221343140534967,1234.6573968626517,2
다사58004750,0,0.0,0.0,0.0,0
다사58004775,4,5.0,0.46101765432030906,1791.718277249501,4
다사58004800,4,5.0,0.45889622696469656,1294.426178010498,5
다사58004625,2,2.0,-0.41470430011392967,1551.950585564022,2
다사58004650,0,0.0,0.0,0.0,0
다사58004675,0,0.0,0.0,0.0,0
다사58004700,0,0.0,0.0,0.0,0
다사57755250,0,0.0,0.0,0.0,0
다사57755275,3,3.0,-0.5994382053145637,76.60187107285233,2
다사57755300,0,0.0,0.0,0.0,0
다사57755325,0,0.0,0.0,0.0,0
다사57755150,0,0.0,0.0,0.0,0
다사57755175,0,0.0,0.0,0.0,0
다사57755200,0,0.0,0.0,0.0,0
다사57755225,0,0.0,0.0,0.0,0
다사57755450,0,0.0,0.0,0.0,0
다사57755475,0,0.0,0.0,0.0,0
다사57755500,3,4.0,-0.5178066010090827,1054.8355248040607,1
다사57755525,3,6.0,-0.5053101756712773,1077.5366820864504,1
다사57755350,3,2.0,-0.6222507113414568,1613.7976766028687,2
다사57755375,0,0.0,0.0,0.0,0
다사57755400,2,6.0,-0.2031631952663169,335.99893569474375,2
다사57755425,0,0.0,0.0,0.0,0
다사57754850,0,0.0,0.0,0.0,0
다사57754875,4,6.0,-0.7356643623206744,1998.2748504479218,1
다사57754900,2,2.0,0.4695036349948884,529.8340813771151,2
다사57754925,1,2.0,-0.024354267880365734,22.552794221917992,1
다사57754750,4,5.0,0.7596094279514808,581.5194158184559,2
다사57754775,1,1.0,-0.027726648896643134,478.9033802868063,1
다사57754800,0,0.0,0.0,0.0,0
다사57754825,0,0.0,0.0,0.0,0
다사57755050,0,0.0,0.0,0.0,0
다사57755075,0,0.0,0.0,0.0,0
다사57755100,0,0.0,0.0,0.0,0
다사57755125,0,0.0,0.0,0.0,0
다사57754950,0,0.0,0.0,0.0,0
다사57754975,0,0.0,0.0,0.0,0
다사57755000,0,0.0,0.0,0.0,0
다사57755025,0,0.0,0.0,0.0,0
다사57756050,0,0.0,0.0,0.0,0
다사57756075,0,0.0,0.0,0.0,0
다사57756100,0,0.0,0.0,0.0,0
다사57756125,0,0.0,0.0,0.0,0
다사57755950,0,0.0,0.0,0.0,0
다사57755975,0,0.0,0.0,0.0,0
다사57756000,0,0.0,0.0,0.0,0
다사57756025,2,2.0,-0.48935824641726655,151.92915323107246,3
다사57756250,2,6.0,0.11689843696909064,4296.640033574475,2
다사57756275,0,0.0,0.0,0.0,0
다사57756300,0,0.0,0.0,0.0,0
다사57756325,0,0.0,0.0,0.0,0
다사57756150,0,0.0,0.0,0.0,0
다사57756175,0,0.0,0.0,0.0,0
다사57756200,0,0.0,0.0,0.0,0
다사57756225,0,0.0,0.0,0.0,0
다사57755650,0,0.0,0.0,0.0,0
다사57755675,0,0.0,0.0,0.0,0
다사57755700,0,0.0,0.0,0.0,0
다사57755725,0,0.0,0.0,0.0,0
다사57755550,3,4.0,-0.18762220500628746,365.85008104226574,3
다사57755575,3,3.0,-0.44945628011021954,1120.450004165086,7
다사57755600,0,0.0,0.0,0.0,0
다사57755625,0,0.0,0.0,0.0,0
다사57755850,0,0.0,0.0,0.0,0
다사57755875,0,0.0,0.0,0.0,0
다사57755900,0,0.0,0.0,0.0,0
다사57755925,2,3.0,-0.3090541899557832,621.7511418610745,2
다사57755750,0,0.0,0.0,0.0,0
다사57755775,0,0.0,0.0,0.0,0
다사57755800,0,0.0,0.0,0.0,0
다사57755825,0,0.0,0.0,0.0,0
다사57506375,0,0.0,0.0,0.0,0
다사57506400,0,0.0,0.0,0.0,0
다사57506425,0,0.0,0.0,0.0,0
다사57506450,0,0.0,0.0,0.0,0
다사57506275,0,0.0,0.0,0.0,0
다사57506300,0,0.0,0.0,0.0,0
다사57506325,0,0.0,0.0,0.0,0
다사57506350,0,0.0,0.0,0.0,0
다사57506575,0,0.0,0.0,0.0,0
다사57506600,0,0.0,0.0,0.0,0
다사57506625,0,0.0,0.0,0.0,0
다사57506650,0,0.0,0.0,0.0,0
다사57506475,0,0.0,0.0,0.0,0
다사57506500,0,0.0,0.0,0.0,0
다사57506525,0,0.0,0.0,0.0,0
다사57506550,0,0.0,0.0,0.0,0
다사57505975,0,0.0,0.0,0.0,0
다사57506000,0,0.0,0.0,0.0,0
다사57506025,0,0.0,0.0,0.0,0
다사57506050,0,0.0,0.0,0.0,0
다사57505875,0,0.0,0.0,0.0,0
