CELL_ID,lat,lon,pm10_mean
다사70755200,37.5691615096915,127.16877526339701,18.380547
다사70755225,37.5714148623721,127.16876528435499,16.84291
다사70755250,37.5736682141882,127.16875530420201,16.952423
다사70755075,37.5578947333213,127.168825141937,17.563507
다사70755100,37.560148090324205,127.168815168451,18.695251
다사70755125,37.5624014464627,127.16880519385401,19.235502
다사70755150,37.5646548017367,127.168795218146,15.562073
다사71504950,37.5466512352162,127.177365252584,16.543425
다사71504975,37.5489045984257,127.177355540224,16.939068
다사71505000,37.5511579607709,127.177345826781,17.637367
다사71505025,37.5534113222519,127.17733611225701,16.68455
다사71255275,37.5759371826289,127.17440771154,15.752649
다사71255300,37.5781905339789,127.174397899792,14.920337
다사71255325,37.580443884464394,127.17438808695199,19.616621
다사71255350,37.582697234085394,127.174378273018,18.857073
다사71505150,37.564678116692704,127.177287523404,16.341793
다사71505175,37.566931472987896,127.177277802386,16.810093
다사71505200,37.569184828418706,127.17726808028601,16.089563
다사71505225,37.5714381829852,127.17725835710199,16.594872
다사71505050,37.5556646828687,127.177326396651,14.89383
다사71505075,37.557918042621104,127.177316679963,16.471125
다사71505100,37.560171401509294,127.17730696219299,15.26984
다사71505125,37.56242475953321,127.17729724333999,16.242838
다사71254975,37.548896899005605,127.17452536731301,17.13688
다사71255000,37.551150260728,127.17451556866999,16.108086
다사71255025,37.553403621586206,127.174505768936,16.177965
다사71255050,37.5556569815801,127.17449596811001,15.681838
다사71005275,37.575929407833904,127.171576516687,16.202362
다사71005300,37.5781827585551,127.171566619625,16.669651
다사71005325,37.580436108411895,127.17155672146002,19.465935
다사71254950,37.5466435364189,127.17453516486499,15.94398
다사71255175,37.5669237685845,127.17444694760401,16.716429
다사71255200,37.56917712339229,127.174437140227,16.607767
다사71255225,37.5714304773356,127.17442733175699,16.622272
다사71255250,37.5736838304145,127.174417522195,16.746706
다사71255075,37.557910340709704,127.174486166193,15.783424
다사71255100,37.5601636989749,127.174476363184,16.827215
다사71255125,37.5624170563758,127.174466559083,17.079517
다사71255150,37.5646704129124,127.17445675389,17.149126
다사70005000,37.551110742934206,127.160364294675,14.805584
다사70005025,37.553364100596,127.160354068892,15.096132
다사70005050,37.555617457393296,127.160343841969,16.99553
다사70005075,37.557870813326105,127.16033361390801,17.416927
다사70004900,37.5420973036427,127.16040518642299,16.240606
다사70004925,37.5443506647622,127.160394965194,15.983524
다사70004950,37.546604025017295,127.16038474282601,15.3145075
다사70004975,37.548857384408,127.16037451931999,16.004389
다사70005200,37.569137580021895,127.16028245651,17.99569
다사70005225,37.5713909307673,127.16027222161101,16.229822
다사70005250,37.573644280648104,127.160261985573,18.619326
다사70005275,37.575897629664205,127.16025174839399,19.662766
다사70005100,37.560124168394395,127.160323384707,17.099398
다사70005125,37.5623775225981,127.160313154367,17.6201
다사70005150,37.5646308759373,127.160302922888,17.512255
다사70005175,37.5668842284119,127.16029269026899,16.802053
다사69755050,37.5556093490077,127.157513420121,16.763823
다사69755075,37.5578627042847,127.157503106831,15.645615
다사69755100,37.5601160586971,127.157492792392,15.422164
다사69755125,37.5623694122449,127.157482476805,17.279173
다사69754950,37.54659591925461,127.157554661796,15.850966
다사69754975,37.5488492779897,127.157544353099,15.721843
다사69755000,37.551102635860204,127.157534043255,15.0825615
다사69755025,37.5533559928662,127.157523732262,15.904267
다사69755250,37.5736361670149,127.15743088163,20.18784
다사69755275,37.5758895153749,127.157420559147,19.618591
다사70004425,37.4992832781574,127.16059917365801,16.886198
다사70004450,37.5015366556974,127.16058897403299,16.543732
다사69755150,37.5646227649282,127.157472160068,16.147804
