CELL_ID,lat,lon,pm10_mean
다사54004250,37.4828555899399,126.979700469089,20.14033
다사54004275,37.485108920593206,126.97968484251301,20.212265
다사54004300,37.4873622503794,126.979669214197,20.046537
다사54004325,37.4896155792985,126.97965358414,20.419754
다사53755775,37.6202946926171,126.97591125182801,18.062738
다사53755800,37.6225479693364,126.975895433238,15.858656
다사53755825,37.6248012451874,126.975879612885,15.96635
다사53755850,37.627054520170105,126.97586379076999,16.171778
다사53755675,37.611281577057795,126.975974508573,20.021019
다사53755700,37.613534857249896,126.975958697029,18.621565
다사53755725,37.6157881365739,126.975942883724,16.281504
다사53755750,37.6180414150296,126.975927068657,18.398851
다사54003950,37.4558155544753,126.97988785235,18.73264
다사54003975,37.4580688955321,126.979872246639,18.682745
다사54004000,37.460322235721996,126.97985663918999,18.8612
다사54004025,37.462575575045,126.97984103000401,18.707148
다사53755875,37.6293077942846,126.975847966893,16.092222
다사53755900,37.631561067530704,126.975832141253,16.139997
다사53755925,37.6338143399085,126.975816313849,16.185081
다사53755950,37.636067611418,126.97580048468299,15.821364
다사54004950,37.545948520417106,126.979262266533,21.395233
다사54004975,37.548201826785295,126.979246591157,20.405682
다사54005000,37.5504551322859,126.979230914035,20.162441
다사54005025,37.5527084369189,126.979215235167,18.800852
다사54004850,37.5369352862687,126.979324950583,19.65684
다사54004875,37.5391885961071,126.979309282189,19.632658
다사54004900,37.541441905078,126.979293612049,19.746326
다사54004925,37.543695213181294,126.979277940164,19.706036
다사54005150,37.5639749470691,126.97913681463001,18.341715
다사54005175,37.5662282464961,126.979121125282,18.589083
다사54005200,37.5684815450553,126.979105434186,17.944927
다사54005225,37.570734842746795,126.979089741342,20.755777
다사54005050,37.55496174068429,126.97919955455299,21.706257
다사54005075,37.557215043582,126.97918387219299,21.339685
다사54005100,37.5594683456121,126.979168188085,19.462551
다사54005125,37.5617216467745,126.979152502231,21.283304
다사54004550,37.509895500548296,126.97951283528499,24.093193
다사54004575,37.512148820795495,126.979497187814,24.086458
다사54004600,37.5144021401754,126.979481538601,20.944702
다사54004625,37.5166554586879,126.97946588764499,20.905441
다사54004450,37.500882210887,126.979575407746,20.612844
다사54004475,37.5031355346032,126.979559767244,21.43082
다사54004500,37.5053888574522,126.979544125,21.97246
다사54004525,37.5076421794339,126.97952848101299,24.445795
